bg.amacr40_16r	rD,ac,n	101 010 DDDDD ----- -1011 01cc nnnnnn -	it_mac	64	0	16
bg.amacr40r_16	rD,ac,rA	101 010 DDDDD AAAAA -1101 01cc ------ -	it_mac	96	0	16
bg.amacr40r_16r	rD,ac,rA	101 010 DDDDD AAAAA -1111 01cc ------ -	it_mac	96	0	16
bg.amacrc40_16	rD,ac,n	101 010 DDDDD ----- 11001 01cc nnnnnn -	it_mac	64	0	16
bg.amacrc40_16r	rD,ac,n	101 010 DDDDD ----- 11011 01cc nnnnnn -	it_mac	64	0	16
bg.amacrc40r_16	rD,ac,rA	101 010 DDDDD AAAAA 11101 01cc ------ -	it_mac	96	0	16
bg.amacrc40r_16r	rD,ac,rA	101 010 DDDDD AAAAA 11111 01cc ------ -	it_mac	96	0	16
bg.btb	c,d,&,P	101 011 -ccdd PPPPPPPPPP &&&&&&&&&& 0	it_hint	131072	0	256
bg.loop	&,rA	101 011 AAAAA VVVVVVVVV0 &&&&&&&&&& 1	it_loop	32	0	128
bg.loopi	&,V	101 011 ----- VVVVVVVVV1 &&&&&&&&&& 1	it_loop	0	0	128
bg.amacrq	rD,qd	101 111 DDDDD ----- ----- dd-- 000 0000	it_mac	1048640	0	16
bg.amacwq	qd,rA	101 111 ----- AAAAA ----- dd-- 001 0000	it_mac	1048608	0	16
bg.amacwqaddr	qd,rA	101 111 ----- AAAAA ----- dd-- 010 0000	it_mac	1048608	0	16
bg.amacwqaddr_length	qd,rA,rB	101 111 ----- AAAAA BBBBB dd-- 011 0000	it_mac	1048608	0	16
bg.amacwq2	qd,rA,rB	101 111 ----- AAAAA BBBBB dd-- 101 0000	it_mac	1048608	0	16
bg.amacwq2addr	qd,rA,rB	101 111 ----- AAAAA BBBBB dd-- 110 0000	it_mac	1048608	0	16
bg.pamacrq	rD,qE	101 111 DDDDD ----- ----- EEE- 000 0001	it_mac	1048640	0	4
bg.pamacwq	qE,rA	101 111 ----- AAAAA ----- EEE- 001 0001	it_mac	1048608	0	4
bg.pamacwqaddr	qE,rA	101 111 ----- AAAAA ----- EEE- 010 0001	it_mac	1048608	0	4
bg.pamacwqaddr_length	qE,rA,rB	101 111 ----- AAAAA BBBBB EEE- 011 0001	it_mac	1048608	0	4
bg.pamacwq2	qE,rA,rB	101 111 ----- AAAAA BBBBB EEE- 101 0001	it_mac	1048608	0	4
bg.pamacwq2addr	qE,rA,rB	101 111 ----- AAAAA BBBBB EEE- 110 0001	it_mac	1048608	0	4
bg.pamac	n,H,b,c,d	101 111 nnnnnnHH cc HHHdd bbbbbb - 0010	it_mac	0	0	4
bg.lhq	qd,f	101 111 ----- ----- ----f dd ---00 0011	it_load	0	0	8
bg.lwq	qd,f	101 111 ----- ----- ----f dd ---01 0011	it_load	0	0	8
bg.lhqq	Q,f	101 111 ----- ----Q ----f -- ---10 0011	it_load	0	0	8
bg.lwqq	Q,f	101 111 ----- ----Q ----f -- ---11 0011	it_load	0	0	8
bg.amulq	ac,rA,qd	101 111 ----- AAAAA ----- ddcc 000 1000	it_mac	32	0	16
bg.amacq	ac,rA,qd	101 111 ----- AAAAA ----- ddcc 001 1000	it_mac	32	0	16
bg.amsbq	ac,rA,qd	101 111 ----- AAAAA ----- ddcc 010 1000	it_mac	32	0	16
bg.dummy3	ac,rA,rB,qd	101 111 ----- AAAAA BBBBB ddcc 011 1000	it_unknown	32	0	16384
bg.amul	ac,rA,rB	101 111 ---00 AAAAA BBBBB --cc 100 1000	it_mac	32	0	16
bg.amul16c	ac,rA,rB	101 111 ---10 AAAAA BBBBB --cc 100 1000	it_mac	32	0	8
bg.amul16cn	ac,rA,rB	101 111 ---11 AAAAA BBBBB --cc 100 1000	it_mac	32	0	8
bg.amulqq	ac	101 111 --1-- ----- 0000- --cc 100 1000	it_mac	0	0	8
bg.amul16qq	ac	101 111 --1-- ----- 0001- --cc 100 1000	it_mac	0	0	8
bg.amul16cqq	ac	101 111 --1-- ----- 0010- --cc 100 1000	it_mac	0	0	8
bg.amul16cnqq	ac	101 111 --1-- ----- 0011- --cc 100 1000	it_mac	0	0	8
bg.amul16q	ac,rA,qd	101 111 --1-- AAAAA 0101- ddcc 100 1000	it_mac	32	0	8
bg.amul16cq	ac,rA,qd	101 111 --1-- AAAAA 0110- ddcc 100 1000	it_mac	32	0	8
bg.amul16cnq	ac,rA,qd	101 111 --1-- AAAAA 0111- ddcc 100 1000	it_mac	32	0	8
bg.amuldq	ac,qd	101 111 --11- ----- 0100- ddcc 100 1000	it_mac	0	0	8
bg.amul16dq	ac,qd	101 111 --11- ----- 0101- ddcc 100 1000	it_mac	0	0	8
bg.amul16cdq	ac,qd	101 111 --11- ----- 0110- ddcc 100 1000	it_mac	0	0	8
bg.amul16cndq	ac,qd	101 111 --11- ----- 0111- ddcc 100 1000	it_mac	0	0	8
bg.amul_lwqq	ac,Q,f	101 111 --1-- ----Q 1000f --cc 100 1000	it_mac	0	0	8
bg.amul16_lhqq	ac,Q,f	101 111 --1-- ----Q 1001f --cc 100 1000	it_mac	0	0	8
bg.amul16c_lwqq	ac,Q,f	101 111 --1-- ----Q 1010f --cc 100 1000	it_mac	0	0	8
bg.amul16cn_lwqq	ac,Q,f	101 111 --1-- ----Q 1011f --cc 100 1000	it_mac	0	0	8
bg.amul_lwq	ac,rA,qd,f	101 111 --1-- AAAAA 1100f ddcc 100 1000	it_mac	32	0	8
bg.amul16_lhq	ac,rA,qd,f	101 111 --1-- AAAAA 1101f ddcc 100 1000	it_mac	32	0	8
bg.amul16c_lwq	ac,rA,qd,f	101 111 --1-- AAAAA 1110f ddcc 100 1000	it_mac	32	0	8
bg.amul16cn_lwq	ac,rA,qd,f	101 111 --1-- AAAAA 1111f ddcc 100 1000	it_mac	32	0	8
bg.amul_lwdq	ac,qd,f	101 111 --11- ----- 1100f ddcc 100 1000	it_mac	0	0	8
bg.amul16_lhdq	ac,qd,f	101 111 --11- ----- 1101f ddcc 100 1000	it_mac	0	0	8
bg.amul16c_lwdq	ac,qd,f	101 111 --11- ----- 1110f ddcc 100 1000	it_mac	0	0	8
bg.amul16cn_lwdq	ac,qd,f	101 111 --11- ----- 1111f ddcc 100 1000	it_mac	0	0	8
bg.amac	ac,rA,rB	101 111 ---00 AAAAA BBBBB --cc 101 1000	it_mac	32	0	16
bg.amac16c	ac,rA,rB	101 111 ---10 AAAAA BBBBB --cc 101 1000	it_mac	32	0	8
bg.amac16cn	ac,rA,rB	101 111 ---11 AAAAA BBBBB --cc 101 1000	it_mac	32	0	8
bg.amacqq	ac	101 111 --1-- ----- 0000- --cc 101 1000	it_mac	0	0	8
bg.amac16qq	ac	101 111 --1-- ----- 0001- --cc 101 1000	it_mac	0	0	8
bg.amac16cqq	ac	101 111 --1-- ----- 0010- --cc 101 1000	it_mac	0	0	8
bg.amac16cnqq	ac	101 111 --1-- ----- 0011- --cc 101 1000	it_mac	0	0	8
bg.amac16q	ac,rA,qd	101 111 --1-- AAAAA 0101- ddcc 101 1000	it_mac	32	0	8
bg.amac16cq	ac,rA,qd	101 111 --1-- AAAAA 0110- ddcc 101 1000	it_mac	32	0	8
bg.amac16cnq	ac,rA,qd	101 111 --1-- AAAAA 0111- ddcc 101 1000	it_mac	32	0	8
bg.amacdq	ac,qd	101 111 --11- ----- 0100- ddcc 101 1000	it_mac	0	0	8
bg.amac16dq	ac,qd	101 111 --11- ----- 0101- ddcc 101 1000	it_mac	0	0	8
bg.amac16cdq	ac,qd	101 111 --11- ----- 0110- ddcc 101 1000	it_mac	0	0	8
bg.amac16cndq	ac,qd	101 111 --11- ----- 0111- ddcc 101 1000	it_mac	0	0	8
bg.amac_lwqq	ac,Q,f	101 111 --1-- ----Q 1000f --cc 101 1000	it_mac	0	0	8
bg.amac16_lhqq	ac,Q,f	101 111 --1-- ----Q 1001f --cc 101 1000	it_mac	0	0	8
bg.amac16c_lwqq	ac,Q,f	101 111 --1-- ----Q 1010f --cc 101 1000	it_mac	0	0	8
bg.amac16cn_lwqq	ac,Q,f	101 111 --1-- ----Q 1011f --cc 101 1000	it_mac	0	0	8
bg.amac_lwq	ac,rA,qd,f	101 111 --1-- AAAAA 1100f ddcc 101 1000	it_mac	32	0	8
bg.amac16_lhq	ac,rA,qd,f	101 111 --1-- AAAAA 1101f ddcc 101 1000	it_mac	32	0	8
bg.amac16c_lwq	ac,rA,qd,f	101 111 --1-- AAAAA 1110f ddcc 101 1000	it_mac	32	0	8
bg.amac16cn_lwq	ac,rA,qd,f	101 111 --1-- AAAAA 1111f ddcc 101 1000	it_mac	32	0	8
bg.amac_lwdq	ac,qd,f	101 111 --11- ----- 1100f ddcc 101 1000	it_mac	0	0	8
bg.amac16_lhdq	ac,qd,f	101 111 --11- ----- 1101f ddcc 101 1000	it_mac	0	0	8
bg.amac16c_lwdq	ac,qd,f	101 111 --11- ----- 1110f ddcc 101 1000	it_mac	0	0	8
bg.amac16cn_lwdq	ac,qd,f	101 111 --11- ----- 1111f ddcc 101 1000	it_mac	0	0	8
bg.amsb	ac,rA,rB	101 111 ---00 AAAAA BBBBB --cc 110 1000	it_mac	32	0	16
bg.amsb16c	ac,rA,rB	101 111 ---10 AAAAA BBBBB --cc 110 1000	it_mac	32	0	8
bg.amsb16cn	ac,rA,rB	101 111 ---11 AAAAA BBBBB --cc 110 1000	it_mac	32	0	8
bg.amsbqq	ac	101 111 --1-- ----- 0000- --cc 110 1000	it_mac	0	0	8
bg.amsb16qq	ac	101 111 --1-- ----- 0001- --cc 110 1000	it_mac	0	0	8
bg.amsb16cqq	ac	101 111 --1-- ----- 0010- --cc 110 1000	it_mac	0	0	8
bg.amsb16cnqq	ac	101 111 --1-- ----- 0011- --cc 110 1000	it_mac	0	0	8
bg.amsb16q	ac,rA,qd	101 111 --1-- AAAAA 0101- ddcc 110 1000	it_mac	32	0	8
bg.amsb16cq	ac,rA,qd	101 111 --1-- AAAAA 0110- ddcc 110 1000	it_mac	32	0	8
bg.amsb16cnq	ac,rA,qd	101 111 --1-- AAAAA 0111- ddcc 110 1000	it_mac	32	0	8
bg.amsbdq	ac,qd	101 111 --11- ----- 0100- ddcc 110 1000	it_mac	0	0	8
bg.amsb16dq	ac,qd	101 111 --11- ----- 0101- ddcc 110 1000	it_mac	0	0	8
bg.amsb16cdq	ac,qd	101 111 --11- ----- 0110- ddcc 110 1000	it_mac	0	0	8
bg.amsb16cndq	ac,qd	101 111 --11- ----- 0111- ddcc 110 1000	it_mac	0	0	8
bg.amsb_lwqq	ac,Q,f	101 111 --1-- ----Q 1000f --cc 110 1000	it_mac	0	0	8
bg.amsb16_lhqq	ac,Q,f	101 111 --1-- ----Q 1001f --cc 110 1000	it_mac	0	0	8
bg.amsb16c_lwqq	ac,Q,f	101 111 --1-- ----Q 1010f --cc 110 1000	it_mac	0	0	8
bg.amsb16cn_lwqq	ac,Q,f	101 111 --1-- ----Q 1011f --cc 110 1000	it_mac	0	0	8
bg.amsb_lwq	ac,rA,qd,f	101 111 --1-- AAAAA 1100f ddcc 110 1000	it_mac	32	0	8
bg.amsb16_lhq	ac,rA,qd,f	101 111 --1-- AAAAA 1101f ddcc 110 1000	it_mac	32	0	8
bg.amsb16c_lwq	ac,rA,qd,f	101 111 --1-- AAAAA 1110f ddcc 110 1000	it_mac	32	0	8
bg.amsb16cn_lwq	ac,rA,qd,f	101 111 --1-- AAAAA 1111f ddcc 110 1000	it_mac	32	0	8
bg.amsb_lwdq	ac,qd,f	101 111 --11- ----- 1100f ddcc 110 1000	it_mac	0	0	8
bg.amsb16_lhdq	ac,qd,f	101 111 --11- ----- 1101f ddcc 110 1000	it_mac	0	0	8
bg.amsb16c_lwdq	ac,qd,f	101 111 --11- ----- 1110f ddcc 110 1000	it_mac	0	0	8
bg.amsb16cn_lwdq	ac,qd,f	101 111 --11- ----- 1111f ddcc 110 1000	it_mac	0	0	8
bg.amacw	ac,rA,rB	101 111 ----- AAAAA BBBBB --cc 111 1000	it_mac	32	0	16
bg.amulqu	ac,rA,qd	101 111 ----- AAAAA ----- ddcc 000 1001	it_mac	32	0	16
bg.amacqu	ac,rA,qd	101 111 ----- AAAAA ----- ddcc 001 1001	it_mac	32	0	16
bg.amsbqu	ac,rA,qd	101 111 ----- AAAAA ----- ddcc 010 1001	it_mac	32	0	16
bg.amulu	ac,rA,rB	101 111 ----- AAAAA BBBBB --cc 100 1001	it_mac	32	0	16
bg.amacu	ac,rA,rB	101 111 ----- AAAAA BBBBB --cc 101 1001	it_mac	32	0	16
bg.amsbu	ac,rA,rB	101 111 ----- AAAAA BBBBB --cc 110 1001	it_mac	32	0	16
bg.amadd	ac,ad,a>	101 111 ----- ---dd --->> --cc 111 1001	it_mac	0	0	16
bg.amulq_wl	ac,rA,qd	101 111 ----- AAAAA ----- ddcc 000 1100	it_mac	32	0	16
bg.amacq_wl	ac,rA,qd	101 111 ----- AAAAA ----- ddcc 001 1100	it_mac	32	0	16
bg.amsbq_wl	ac,rA,qd	101 111 ----- AAAAA ----- ddcc 010 1100	it_mac	32	0	16
bg.amul_wl	ac,rA,rB	101 111 ----- AAAAA BBBBB --cc 100 1100	it_mac	32	0	16
bg.amac_wl	ac,rA,rB	101 111 ----- AAAAA BBBBB --cc 101 1100	it_mac	32	0	16
bg.amsb_wl	ac,rA,rB	101 111 ----- AAAAA BBBBB --cc 110 1100	it_mac	32	0	16
bg.amsub	ac,ad,a>	101 111 ----- ---dd --->> --cc 111 1100	it_mac	0	0	16
bg.amulq_ll	ac,rA,qd	101 111 ----- AAAAA ----- ddcc 000 1010	it_mac	32	0	16
bg.amacq_ll	ac,rA,qd	101 111 ----- AAAAA ----- ddcc 001 1010	it_mac	32	0	16
bg.amsbq_ll	ac,rA,qd	101 111 ----- AAAAA ----- ddcc 010 1010	it_mac	32	0	16
bg.amul_ll	ac,rA,rB	101 111 ----- AAAAA BBBBB --cc 100 1010	it_mac	32	0	16
bg.amac_ll	ac,rA,rB	101 111 ----- AAAAA BBBBB --cc 101 1010	it_mac	32	0	16
bg.amsb_ll	ac,rA,rB	101 111 ----- AAAAA BBBBB --cc 110 1010	it_mac	32	0	16
bg.amulq_hl	ac,rA,qd	101 111 ----- AAAAA ----- ddcc 000 1011	it_mac	32	0	16
bg.amacq_hl	ac,rA,qd	101 111 ----- AAAAA ----- ddcc 001 1011	it_mac	32	0	16
bg.amsbq_hl	ac,rA,qd	101 111 ----- AAAAA ----- ddcc 010 1011	it_mac	32	0	16
bg.amul_hl	ac,rA,rB	101 111 ----- AAAAA BBBBB --cc 100 1011	it_mac	32	0	16
bg.amac_hl	ac,rA,rB	101 111 ----- AAAAA BBBBB --cc 101 1011	it_mac	32	0	16
bg.amsb_hl	ac,rA,rB	101 111 ----- AAAAA BBBBB --cc 110 1011	it_mac	32	0	16
bg.amulq_wh	ac,rA,qd	101 111 ----- AAAAA ----- ddcc 000 1101	it_mac	32	0	16
bg.amacq_wh	ac,rA,qd	101 111 ----- AAAAA ----- ddcc 001 1101	it_mac	32	0	16
bg.amsbq_wh	ac,rA,qd	101 111 ----- AAAAA ----- ddcc 010 1101	it_mac	32	0	16
bg.amul_wh	ac,rA,rB	101 111 ----- AAAAA BBBBB --cc 100 1101	it_mac	32	0	16
bg.amac_wh	ac,rA,rB	101 111 ----- AAAAA BBBBB --cc 101 1101	it_mac	32	0	16
bg.amsb_wh	ac,rA,rB	101 111 ----- AAAAA BBBBB --cc 110 1101	it_mac	32	0	16
bg.amulq_lh	ac,rA,qd	101 111 ----- AAAAA ----- ddcc 000 1111	it_mac	32	0	16
bg.amacq_lh	ac,rA,qd	101 111 ----- AAAAA ----- ddcc 001 1111	it_mac	32	0	16
bg.amsbq_lh	ac,rA,qd	101 111 ----- AAAAA ----- ddcc 010 1111	it_mac	32	0	16
bg.amul_lh	ac,rA,rB	101 111 ----- AAAAA BBBBB --cc 100 1111	it_mac	32	0	16
bg.amac_lh	ac,rA,rB	101 111 ----- AAAAA BBBBB --cc 101 1111	it_mac	32	0	16
bg.amsb_lh	ac,rA,rB	101 111 ----- AAAAA BBBBB --cc 110 1111	it_mac	32	0	16
bg.amulq_hh	ac,rA,qd	101 111 ----- AAAAA ----- ddcc 000 1110	it_mac	32	0	16
bg.amacq_hh	ac,rA,qd	101 111 ----- AAAAA ----- ddcc 001 1110	it_mac	32	0	16
bg.amsbq_hh	ac,rA,qd	101 111 ----- AAAAA ----- ddcc 010 1110	it_mac	32	0	16
bg.amul_hh	ac,rA,rB	101 111 ----- AAAAA BBBBB --cc 100 1110	it_mac	32	0	16
bg.amac_hh	ac,rA,rB	101 111 ----- AAAAA BBBBB --cc 101 1110	it_mac	32	0	16
bg.amsb_hh	ac,rA,rB	101 111 ----- AAAAA BBBBB --cc 110 1110	it_mac	32	0	16
bg.ext	rD,rA,H,rB	101 110 DDDDD AAAAA BBBBB HHHHH 00 0000	it_subword	1048672	0	8192
bg.extu	rD,rA,H,rB	101 110 DDDDD AAAAA BBBBB HHHHH 01 0000	it_subword	1048672	0	8192
bg.exti	rD,rA,H,e	101 110 DDDDD AAAAA eeeee HHHHH 10 0000	it_subword	1048672	0	8192
bg.extui	rD,rA,H,e	101 110 DDDDD AAAAA eeeee HHHHH 11 0000	it_subword	1048672	0	8192
bg.extr	rD,rA,rC,rB	101 110 DDDDD AAAAA BBBBB CCCCC 00 0001	it_subword	1048672	0	8192
bg.extru	rD,rA,rC,rB	101 110 DDDDD AAAAA BBBBB CCCCC 01 0001	it_subword	1048672	0	8192
bg.extri	rD,rA,rC,e	101 110 DDDDD AAAAA eeeee CCCCC 10 0001	it_subword	1048672	0	8192
bg.extrui	rD,rA,rC,e	101 110 DDDDD AAAAA eeeee CCCCC 11 0001	it_subword	1048672	0	8192
bg.dep	rD,rA,H,rB	101 110 DDDDD AAAAA BBBBB HHHHH 00 0010	it_subword	1065056	0	8192
bg.depi	rD,rA,H,e	101 110 DDDDD AAAAA eeeee HHHHH 01 0010	it_subword	1065056	0	8192
bg.depr	rD,rA,rC,rB	101 110 DDDDD AAAAA BBBBB CCCCC 10 0010	it_subword	1065056	0	8192
bg.depri	rD,rA,rC,e	101 110 DDDDD AAAAA eeeee CCCCC 11 0010	it_subword	1065056	0	8192
bg.satdep	rD,rA,H,rB	101 110 DDDDD AAAAA BBBBB HHHHH 00 0011	it_subword	1065056	0	8192
bg.satdepu	rD,rA,H,rB	101 110 DDDDD AAAAA BBBBB HHHHH 01 0011	it_subword	1065056	0	8192
bg.satdepi	rD,rA,H,e	101 110 DDDDD AAAAA eeeee HHHHH 10 0011	it_subword	1065056	0	8192
bg.satdepui	rD,rA,H,e	101 110 DDDDD AAAAA eeeee HHHHH 11 0011	it_subword	1065056	0	8192
bg.abs	rD,rA	101 110 DDDDD AAAAA ----- ----- 01 0100	it_arith	96	0	8192
bg.absc	rD,rA	101 110 DDDDD AAAAA ----- ----- 11 0100	it_arith	96	0	8192
bg.minui	rD,rA,<	101 110 DDDDD AAAAA <<<<<<<< 00 10 0100	it_arith	96	0	8192
bg.maxi	rD,rA,O	101 110 DDDDD AAAAA OOOOOOOO 01 10 0100	it_arith	96	0	8192
bg.mini	rD,rA,O	101 110 DDDDD AAAAA OOOOOOOO 10 10 0100	it_arith	96	0	8192
bg.maxui	rD,rA,<	101 110 DDDDD AAAAA <<<<<<<< 11 10 0100	it_arith	96	0	8192
bg.minu	rD,rA,rB	101 110 DDDDD AAAAA BBBBB ---00 00 0100	it_arith	96	0	8192
bg.max	rD,rA,rB	101 110 DDDDD AAAAA BBBBB ---01 00 0100	it_arith	96	0	8192
bg.min	rD,rA,rB	101 110 DDDDD AAAAA BBBBB ---10 00 0100	it_arith	96	0	8192
bg.maxu	rD,rA,rB	101 110 DDDDD AAAAA BBBBB ---11 00 0100	it_arith	96	0	8192
bn.adddf	rD,rA,rB	101 110 DDDDD AAAAA BBBBB ---- 000 0101	it_float	480	0	2048
bn.subdf	rD,rA,rB	101 110 DDDDD AAAAA BBBBB ---- 001 0101	it_float	480	0	2048
bn.i2df	rD,rA	101 110 DDDDD AAAAA ----- ---- 010 0101	it_float	352	0	2048
bn.df2i	rD,rA	101 110 DDDDD AAAAA ----- ---- 011 0101	it_float	224	0	2048
bn.muldf	rD,rA,rB	101 110 DDDDD AAAAA BBBBB ---- 100 0101	it_float	480	0	2048
bn.madddf	rD,rA,rB	101 110 DDDDD AAAAA BBBBB ---- 101 0101	it_float	480	0	2048
bn.divdf	rD,rA,rB	101 110 DDDDD AAAAA BBBBB ---- 110 0101	it_float	480	0	2048
bn.remdf	rD,rA,rB	101 110 DDDDD AAAAA BBBBB ---- 111 0101	it_float	480	0	2048
bg.fft	F,rA,rB,E	101 110 ----- AAAAA BBBBB EEE FFFF 1000	it_asic	32	0	16384
bg.fftr	F,rA,rB,E	101 110 ----- AAAAA BBBBB EEE FFFF 1001	it_asic	32	0	16384
bg.ifft	F,rA,rB,E	101 110 ----- AAAAA BBBBB EEE FFFF 1010	it_asic	32	0	16384
bg.ifftr	F,rA,rB,E	101 110 ----- AAAAA BBBBB EEE FFFF 1011	it_asic	32	0	16384
mv.add	vD,vA,vB	101 100 DDDDD AAAAA BBBBB 00010 001010	it_simd	0	0	512
mv.addu	vD,vA,vB	101 100 DDDDD AAAAA BBBBB 00000 001010	it_simd	0	0	512
mv.add.b	vD,vA,vB	101 100 DDDDD AAAAA BBBBB 00110 001010	it_simd	0	0	512
mv.addu.b	vD,vA,vB	101 100 DDDDD AAAAA BBBBB 00100 001010	it_simd	0	0	512
mv.sad.b	vD,vA,vB	101 100 DDDDD AAAAA BBBBB 10000 001010	it_simd	0	0	16384
mv.sub	vD,vA,vB	101 100 DDDDD AAAAA BBBBB 00010 011010	it_simd	0	0	512
mv.subu	vD,vA,vB	101 100 DDDDD AAAAA BBBBB 00000 011010	it_simd	0	0	512
mv.sub.b	vD,vA,vB	101 100 DDDDD AAAAA BBBBB 00110 011010	it_simd	0	0	512
mv.subu.b	vD,vA,vB	101 100 DDDDD AAAAA BBBBB 00100 011010	it_simd	0	0	512
mv.avg	vD,vA,vB	101 100 DDDDD AAAAA BBBBB 00010 101010	it_simd	0	0	512
mv.avgu	vD,vA,vB	101 100 DDDDD AAAAA BBBBB 00000 101010	it_simd	0	0	512
mv.avg.b	vD,vA,vB	101 100 DDDDD AAAAA BBBBB 00110 101010	it_simd	0	0	512
mv.avgu.b	vD,vA,vB	101 100 DDDDD AAAAA BBBBB 00100 101010	it_simd	0	0	512
mv.avg0	vD,vA,vB	101 100 DDDDD AAAAA BBBBB 10010 101010	it_simd	0	0	16384
mv.avg0u	vD,vA,vB	101 100 DDDDD AAAAA BBBBB 10000 101010	it_simd	0	0	16384
mv.avg0.b	vD,vA,vB	101 100 DDDDD AAAAA BBBBB 10110 101010	it_simd	0	0	16384
mv.avg0u.b	vD,vA,vB	101 100 DDDDD AAAAA BBBBB 10100 101010	it_simd	0	0	16384
mv.abs	vD,vA	101 100 DDDDD AAAAA 00000 00000 001000	it_simd	0	0	512
mv.saddl	vD,vA,vB	101 100 DDDDD AAAAA BBBBB 00010 011110	it_simd	0	0	512
mv.saddh	vD,vA,vB	101 100 DDDDD AAAAA BBBBB 00110 011110	it_simd	0	0	512
mv.mulu.b	vD,vA,vB	101 100 DDDDD AAAAA BBBBB 00010 101110	it_simd	0	0	512
mv.sra	vD,vA,vB	101 100 DDDDD AAAAA BBBBB 00010 010010	it_simd	0	0	512
mv.srl	vD,vA,vB	101 100 DDDDD AAAAA BBBBB 00000 100010	it_simd	0	0	512
mv.sll	vD,vA,vB	101 100 DDDDD AAAAA BBBBB 00000 110010	it_simd	0	0	512
mv.and	vD,vA,vB	101 100 DDDDD AAAAA BBBBB 00000 000010	it_simd	0	0	512
mv.or	vD,vA,vB	101 100 DDDDD AAAAA BBBBB 00000 000110	it_simd	0	0	512
mv.xor	vD,vA,vB	101 100 DDDDD AAAAA BBBBB 00000 001110	it_simd	0	0	512
mv.seq	vD,vA,vB	101 100 DDDDD AAAAA BBBBB 00000 111010	it_simd	0	0	512
mv.seq.b	vD,vA,vB	101 100 DDDDD AAAAA BBBBB 00100 111010	it_simd	0	0	512
mv.slt	vD,vA,vB	101 100 DDDDD AAAAA BBBBB 00011 001010	it_simd	0	0	512
mv.sltu	vD,vA,vB	101 100 DDDDD AAAAA BBBBB 00001 001010	it_simd	0	0	512
mv.slt.b	vD,vA,vB	101 100 DDDDD AAAAA BBBBB 00111 001010	it_simd	0	0	512
mv.sltu.b	vD,vA,vB	101 100 DDDDD AAAAA BBBBB 00101 001010	it_simd	0	0	512
mv.textnz	vD,vA	101 100 DDDDD AAAAA 00000 00000 010000	it_simd	0	0	512
mv.lzc	vD,vA	101 100 DDDDD AAAAA 00000 00000 001100	it_simd	0	0	512
mv.rand	vD,vA	101 100 DDDDD AAAAA 00000 00000 000000	it_simd	0	0	512
mv.ror	vD,vA	101 100 DDDDD AAAAA 00000 00000 000100	it_simd	0	0	512
mv.min	vD,vA,vB	101 100 DDDDD AAAAA BBBBB 00011 011010	it_simd	0	0	512
mv.minu	vD,vA,vB	101 100 DDDDD AAAAA BBBBB 00001 011010	it_simd	0	0	512
mv.max	vD,vA,vB	101 100 DDDDD AAAAA BBBBB 00011 101010	it_simd	0	0	512
mv.maxu	vD,vA,vB	101 100 DDDDD AAAAA BBBBB 00001 101010	it_simd	0	0	512
mv.clip3u	vD,vA,vB,vC	101 100 DDDDD AAAAA BBBBB CCCCC 111000	it_simd	524288	0	512
mv.clip3	vD,vA,vB,vC	101 100 DDDDD AAAAA BBBBB CCCCC 101000	it_simd	524288	0	512
mv.dup	vD,vA,d	101 100 DDDDD AAAAA 00000 0dd01 000010	it_simd	0	0	512
mv.upckl	vD,vA	101 100 DDDDD AAAAA 00000 00000 010100	it_simd	0	0	512
mv.upckh	vD,vA	101 100 DDDDD AAAAA 00000 00000 011100	it_simd	0	0	512
mv.cat	vD,vA,vB,E	101 100 DDDDD AAAAA BBBBB EEE00 010110	it_simd	0	0	512
mv.mfv	rD,vA,H	101 101 DDDDD AAAAA HHHHH 00010 000000	it_simd	64	0	512
mv.mfvu	rD,vA,H	101 101 DDDDD AAAAA HHHHH 00000 000000	it_simd	64	0	512
mv.mfv.b	rD,vA,H	101 101 DDDDD AAAAA HHHHH 00110 000000	it_simd	64	0	512
mv.mfvu.b	rD,vA,H	101 101 DDDDD AAAAA HHHHH 00100 000000	it_simd	64	0	512
mv.mfvw	rD,vA	101 101 DDDDD AAAAA 01000 01000 000000	it_simd	64	0	512
mv.mtv	vD,rA,H	101 101 DDDDD AAAAA HHHHH 00000 000010	it_simd	32	0	512
mv.mtvw	vD,rA,H	101 101 DDDDD AAAAA HHHHH 01000 000010	it_simd	32	0	512
mv.mmk	rD,vA	101 101 DDDDD AAAAA 00000 00000 001000	it_simd	64	0	512
mv.pckx	vD,vA,vB,vC	101 100 DDDDD AAAAA BBBBB CCCCC 110000	it_simd	0	0	512
mv.sacc	vD,vA,vB,vC	101 100 DDDDD AAAAA BBBBB CCCCC 110100	it_simd	0	0	512
mv.rnd	vD,vA,H	101 100 DDDDD AAAAA HHHHH 00011 111010	it_simd	0	0	512
mv.rndu	vD,vA,H	101 100 DDDDD AAAAA HHHHH 00001 111010	it_simd	0	0	512
mv.rnd.b	vD,vA,H	101 100 DDDDD AAAAA HHHHH 00111 111010	it_simd	0	0	512
mv.rndu.b	vD,vA,H	101 100 DDDDD AAAAA HHHHH 00101 111010	it_simd	0	0	512
mv.opt	vD,vA,vB,vC,@,d	101 100 DDDDD AAAAA BBBBB CCCCC @@@dd1	it_simd	0	0	512
mv.opc	vD,vA,vB,vC,f,Q	101 100 DDDDD AAAAA BBBBB CCCCC 111fQ1	it_simd	0	0	512
